Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Daily_Range,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,RSI_14,Volume_MA_20,Cumulative_Return_Pct,Year,Month,Quarter,Day_of_Week,Volatility_30d
2018-08-24,136.4,136.8,135.5,136.6,37002.0,0.5151,1.3,141.395,143.462,162.2842,138.9474,141.3764,-2.429,-2.0702,149.1717,133.6183,15.5535,30.3192,80850.05,684.63,2018,8,3,Friday,1.6532918882167762
2018-08-27,137.3,140.6,137.3,140.4,44914.0,2.7818,3.3,140.985,143.186,162.19,139.1709,141.3041,-2.1332,-2.0828,147.9885,133.9815,14.0071,42.0354,80260.9,706.46,2018,8,3,Monday,1.7331219139220868
2018-08-28,141.2,143.8,141.2,141.9,109416.0,1.0684,2.6,140.675,143.01,162.1047,139.5908,141.3482,-1.7574,-2.0177,146.8527,134.4973,12.3553,42.7947,80408.95,715.07,2018,8,3,Tuesday,1.7282849229499944
2018-08-29,142.5,142.6,139.5,140.3,123948.0,-1.1275,3.1,140.525,142.766,162.0162,139.6999,141.2706,-1.5707,-1.9283,146.5787,134.4713,12.1075,39.5062,81459.2,705.88,2018,8,3,Wednesday,1.709426039172802
2018-08-30,140.4,142.5,138.0,140.5,77381.0,0.1425,4.5,140.475,142.608,161.9362,139.823,141.2135,-1.3905,-1.8208,146.5113,134.4387,12.0727,45.5814,76831.9,707.03,2018,8,3,Thursday,1.7094509559382909
2018-08-31,139.6,139.7,137.7,138.7,112440.0,-1.2811,2.0,140.25,142.418,161.8292,139.6502,141.0273,-1.3771,-1.732,146.1934,134.3066,11.8868,42.6087,77562.9,696.69,2018,8,3,Friday,1.6845384938743737
2018-09-03,137.8,138.3,134.8,136.4,73337.0,-1.6583,3.5,139.87,142.258,161.706,139.1502,140.6845,-1.5344,-1.6925,145.7756,133.9644,11.8112,40.6639,78297.1,683.48,2018,9,3,Monday,1.7017581063839224
2018-09-04,137.7,137.7,133.2,134.2,86496.0,-1.6129,4.5,139.38,142.074,161.5432,138.3886,140.2042,-1.8156,-1.7171,145.4663,133.2937,12.1725,44.3439,77762.25,670.84,2018,9,3,Tuesday,1.6485476565508366
2018-09-05,134.2,135.3,133.2,133.7,117547.0,-0.3726,2.1,138.805,141.82,161.361,137.6673,139.7224,-2.0551,-1.7847,144.7473,132.8627,11.8847,41.2844,79893.15,667.97,2018,9,3,Wednesday,1.5641249743553147
2018-09-06,133.4,135.6,132.8,134.0,83541.0,0.2244,2.8,138.235,141.648,161.1922,137.1031,139.2985,-2.1954,-1.8669,143.6799,132.79,10.8899,42.8571,81294.25,669.69,2018,9,3,Thursday,1.3281930366902088
2018-09-07,133.8,134.3,132.4,134.0,62269.0,0.0,1.9,137.815,141.498,161.0185,136.6257,138.906,-2.2804,-1.9496,143.2028,132.4272,10.7756,40.9524,80802.75,669.69,2018,9,3,Friday,1.3265338317774973
2018-09-10,134.0,136.5,133.3,135.2,93833.0,0.8955,3.2,137.47,141.404,160.849,136.4064,138.6315,-2.2252,-2.0047,142.579,132.361,10.2179,38.3085,82456.1,676.59,2018,9,3,Monday,1.3309202061842775
2018-09-11,135.5,135.8,134.2,135.7,128856.0,0.3698,1.6,137.21,141.316,160.684,136.2977,138.4144,-2.1167,-2.0271,142.1089,132.3111,9.7979,44.5652,85993.3,679.46,2018,9,3,Tuesday,1.3365954985897153
2018-09-12,135.8,136.9,135.2,136.4,108253.0,0.5158,1.7,137.195,141.226,160.5217,136.3134,138.2652,-1.9517,-2.012,142.1023,132.2877,9.8147,51.4451,86413.95,683.48,2018,9,3,Wednesday,1.220806388016832
2018-09-13,137.0,140.5,136.5,138.8,117336.0,1.7595,4.0,137.26,141.08,160.3562,136.696,138.3048,-1.6088,-1.9314,142.2185,132.3015,9.917,55.7895,89267.9,697.27,2018,9,3,Thursday,1.2509770894792658
2018-09-14,139.9,142.2,139.5,141.4,113453.0,1.8732,2.7,137.475,141.006,160.1935,137.4197,138.5341,-1.1144,-1.768,142.7661,132.1839,10.5821,52.809,90748.3,712.2,2018,9,3,Friday,1.279950406137726
2018-09-17,140.7,142.6,139.8,142.2,93681.0,0.5658,2.8,137.695,140.964,160.057,138.1551,138.8056,-0.6505,-1.5445,143.3932,131.9968,11.3964,50.8772,91830.8,716.8,2018,9,3,Monday,1.2800644724961483
2018-09-18,143.6,147.9,143.1,146.0,190215.0,2.6723,4.8,138.0,140.998,159.9345,139.362,139.3385,0.0235,-1.2309,144.7509,131.2491,13.5018,64.7668,97126.15,738.62,2018,9,3,Tuesday,1.3721769143208606
2018-09-19,146.1,149.6,145.5,149.1,91677.0,2.1233,4.1,138.57,141.168,159.8325,140.8602,140.0616,0.7986,-0.825,146.9442,130.1958,16.7483,69.3694,96904.2,756.43,2018,9,3,Wednesday,1.4168888214927031
2018-09-20,148.5,151.7,147.9,151.1,164402.0,1.3414,3.8,139.33,141.362,159.7597,142.4355,140.8793,1.5563,-0.3487,149.2923,129.3677,19.9245,77.6786,101499.85,767.92,2018,9,3,Thursday,1.4349770446158467
2018-09-21,152.2,155.0,150.6,153.1,230622.0,1.3236,4.4,140.155,141.582,159.6912,144.0762,141.7845,2.2917,0.1793,151.7623,128.5477,23.2147,87.7828,111180.85,779.4,2018,9,3,Friday,1.3882731827663541
2018-09-24,151.9,152.1,149.7,151.3,103139.0,-1.1757,2.4,140.7,141.782,159.5972,145.1876,142.4894,2.6982,0.6831,153.334,128.066,25.2679,89.4009,114092.1,769.07,2018,9,3,Monday,1.410346436648646
2018-09-25,151.4,153.0,147.6,148.5,137748.0,-1.8506,5.4,141.03,141.89,159.4885,145.6972,142.9346,2.7626,1.099,154.132,127.9279,26.2041,80.8333,115508.7,752.98,2018,9,3,Tuesday,1.4479662110268938
2018-09-26,148.5,149.4,144.5,149.3,122062.0,0.5387,4.9,141.48,141.966,159.3847,146.2515,143.4061,2.8454,1.4483,155.0851,127.8749,27.2101,81.2245,115414.4,757.58,2018,9,3,Wednesday,1.3194654186797288
2018-09-27,148.6,152.8,147.4,151.7,109704.0,1.6075,5.4,142.04,142.086,159.2935,147.0897,144.0205,3.0692,1.7725,156.3775,127.7025,28.675,82.8996,117030.55,771.36,2018,9,3,Thursday,1.3400528409377985
2018-09-28,150.7,151.1,147.9,150.1,161079.0,-1.0547,3.2,142.61,142.234,159.191,147.5528,144.4708,3.082,2.0344,157.2907,127.9293,29.3615,77.2894,119462.5,762.17,2018,9,3,Friday,1.35950441409866
2018-10-01,150.2,152.2,148.5,150.6,93089.0,0.3331,3.7,143.32,142.372,159.0985,148.0216,144.9248,3.0968,2.2469,158.1093,128.5307,29.5786,77.2894,120450.1,765.04,2018,10,4,Monday,1.358993436862923
2018-10-02,149.7,152.1,149.1,151.5,80382.0,0.5976,3.0,144.185,142.458,158.9925,148.5568,145.4119,3.1449,2.4265,158.7503,129.6197,29.1306,77.4546,120144.4,770.21,2018,10,4,Tuesday,1.3407550637991885
2018-10-04,150.6,151.8,148.5,150.5,101823.0,-0.6601,3.3,145.025,142.614,158.8822,148.8557,145.7888,3.067,2.5546,158.9688,131.0812,27.8876,72.4138,119358.2,764.47,2018,10,4,Thursday,1.3073445860645776
2018-10-05,150.0,150.2,147.3,147.4,53266.0,-2.0598,2.9,145.695,142.588,158.7697,148.6318,145.9081,2.7236,2.5884,158.6618,132.7282,25.9335,61.2782,117844.45,746.66,2018,10,4,Friday,1.345996437289163
2018-10-08,146.5,146.5,145.1,145.3,55924.0,-1.4247,1.4,146.26,142.544,158.6415,148.1192,145.8631,2.2561,2.5219,158.0087,134.5113,23.4973,55.5556,117527.2,734.6,2018,10,4,Monday,1.3804580848731596
2018-10-09,145.2,146.6,143.3,145.1,96933.0,-0.1376,3.3,146.755,142.474,158.517,147.6547,145.8065,1.8481,2.3872,157.3158,136.1942,21.1216,48.1482,117682.2,733.45,2018,10,4,Tuesday,1.293448289606034
2018-10-10,144.6,144.6,140.4,140.7,119715.0,-3.0324,4.2,147.005,142.326,158.371,146.5847,145.4283,1.1565,2.141,156.662,137.348,19.3139,33.5937,117225.15,708.18,2018,10,4,Wednesday,1.4016932986384691
2018-10-11,136.4,139.8,135.0,137.8,221475.0,-2.0611,4.8,147.075,142.216,158.21,145.2332,144.8632,0.37,1.7868,156.4237,137.7263,18.6973,24.9056,122886.25,691.52,2018,10,4,Thursday,1.43707436238846
2018-10-12,139.1,140.5,137.5,137.5,106908.0,-0.2177,3.0,147.01,142.136,158.054,144.0435,144.3178,-0.2743,1.3746,156.6155,137.4045,19.2109,18.5484,122364.85,689.8,2018,10,4,Friday,1.4369159843778745
2018-10-15,139.0,143.5,136.9,140.9,137393.0,2.4727,6.6,146.985,142.09,157.9145,143.5599,144.0646,-0.5047,0.9987,156.6543,137.3157,19.3387,30.303,123561.85,709.33,2018,10,4,Monday,1.4895653969275249
2018-10-16,141.2,145.5,140.0,144.5,202930.0,2.555,5.5,147.1,142.1,157.7825,143.7045,144.0969,-0.3924,0.7205,156.5826,137.6174,18.9652,42.6471,129024.3,730.01,2018,10,4,Tuesday,1.5199718937244733
2018-10-17,145.6,146.2,142.2,143.5,83206.0,-0.692,4.0,146.975,142.09,157.629,143.6731,144.0527,-0.3796,0.5005,156.5837,137.3663,19.2175,39.416,123673.85,724.26,2018,10,4,Wednesday,1.4910445414377942
2018-10-18,143.2,145.4,141.9,142.0,69835.0,-1.0453,3.5,146.62,142.026,157.448,143.4157,143.9006,-0.485,0.3034,156.4209,136.8191,19.6018,31.6981,122581.75,715.65,2018,10,4,Thursday,1.5054752841184977
2018-10-19,142.1,142.5,136.1,138.9,175768.0,-2.1831,6.4,146.01,141.896,157.2425,142.7209,143.5302,-0.8093,0.0809,156.1496,135.8704,20.2793,30.0,123150.05,697.84,2018,10,4,Friday,1.5676686647051945
2018-10-22,141.0,142.4,138.3,139.1,141605.0,0.144,4.1,145.31,141.83,157.034,142.1639,143.202,-1.0382,-0.1429,155.3209,135.2991,20.0218,29.2419,118699.2,698.99,2018,10,4,Monday,1.56747205911036
2018-10-23,137.2,137.9,135.6,136.6,138703.0,-1.7973,2.3,144.575,141.72,156.8195,141.3079,142.713,-1.4051,-0.3954,154.8882,134.2618,20.6264,24.5734,120477.4,684.63,2018,10,4,Tuesday,1.5992854785880806
2018-10-24,137.9,137.9,130.7,131.1,176490.0,-4.0264,7.2,143.705,141.524,156.585,139.7375,141.8528,-2.1153,-0.7394,155.4591,131.9509,23.5081,21.3018,122414.5,653.04,2018,10,4,Wednesday,1.7618103609116982
2018-10-25,130.0,134.7,129.6,134.5,149626.0,2.5934,5.1,142.965,141.48,156.3525,138.9317,141.3081,-2.3764,-1.0668,155.0935,130.8365,24.257,31.0851,123792.7,672.57,2018,10,4,Thursday,1.8264901082261553
2018-10-26,133.3,134.5,131.3,134.5,126535.0,0.0,3.2,142.105,141.42,156.1195,138.2499,140.8038,-2.5539,-1.3642,154.0636,130.1464,23.9172,33.125,124634.25,672.57,2018,10,4,Friday,1.7950052483161367
2018-10-29,135.4,142.6,135.4,138.6,267237.0,3.0483,7.2,141.53,141.45,155.882,138.3038,140.6406,-2.3368,-1.5587,152.9644,130.0956,22.8688,40.9471,129942.15,696.12,2018,10,4,Monday,1.8512456731839986
2018-10-30,142.1,145.4,140.6,143.6,166797.0,3.6075,4.8,141.18,141.566,155.6865,139.1186,140.8598,-1.7412,-1.5952,151.8483,130.5117,21.3366,53.9726,133627.55,724.84,2018,10,4,Tuesday,1.9658837565433764
2018-10-31,146.5,148.6,145.3,145.8,167476.0,1.532,3.3,140.895,141.684,155.495,140.1465,141.2257,-1.0793,-1.492,150.6696,131.1204,19.5492,61.1732,137982.25,737.47,2018,10,4,Wednesday,1.9240387343580332
2018-11-01,145.6,149.5,144.3,148.1,122619.0,1.5775,5.2,140.775,141.892,155.3065,141.3701,141.7349,-0.3648,-1.2666,150.1018,131.4482,18.6536,64.0212,139022.05,750.69,2018,11,4,Thursday,1.9058941248469587
2018-11-02,154.1,156.0,151.1,151.2,220785.0,2.0932,4.9,140.965,142.198,155.1225,142.8824,142.4361,0.4463,-0.924,150.9888,130.9412,20.0476,63.7333,147398.0,768.49,2018,11,4,Friday,1.9290086765742056
2018-11-05,151.1,151.7,149.5,151.1,81302.0,-0.0661,2.2,141.255,142.488,154.949,144.1466,143.0778,1.0688,-0.5254,152.1082,130.4018,21.7064,59.7059,148666.9,767.92,2018,11,4,Monday,1.9132509189737084
2018-11-06,151.5,152.5,150.4,151.0,113301.0,-0.0662,2.1,141.55,142.7,154.7815,145.201,143.6647,1.5363,-0.1131,153.139,129.961,23.178,61.3293,149485.3,767.34,2018,11,4,Tuesday,1.9009473091670905
2018-11-07,151.8,153.7,150.7,151.2,105861.0,0.1324,3.0,142.075,142.886,154.6275,146.1239,144.2228,1.9011,0.2897,154.428,129.722,24.7061,64.4654,148792.6,768.49,2018,11,4,Wednesday,1.8681830995940716
2018-11-08,152.3,152.3,147.6,147.6,131458.0,-2.3809,4.7,142.565,143.032,154.4505,146.351,144.473,1.878,0.6074,154.9813,130.1487,24.8327,63.4675,144291.75,747.81,2018,11,4,Thursday,1.9186632679591822
2018-11-09,145.9,146.6,142.1,143.2,98075.0,-2.981,4.5,142.85,143.086,154.2485,145.8662,144.3787,1.4875,0.7834,155.0364,130.6636,24.3727,55.6164,143850.1,722.54,2018,11,4,Friday,1.9667084433541835
2018-11-12,144.9,145.3,142.0,142.7,64248.0,-0.3492,3.3,142.94,143.166,154.0625,145.3791,144.2543,1.1248,0.8517,155.0923,130.7877,24.3045,58.8406,140192.85,719.67,2018,11,4,Monday,1.960012646850986
2018-11-13,142.0,145.1,141.9,144.5,71009.0,1.2614,3.2,142.94,143.328,153.8925,145.2439,144.2725,0.9713,0.8756,155.0923,130.7877,24.3045,71.7532,133596.8,730.01,2018,11,4,Tuesday,1.975168420663975
2018-11-14,144.8,148.1,144.7,145.2,90499.0,0.4844,3.4,143.025,143.548,153.7285,145.2371,144.3412,0.8959,0.8797,155.2175,130.8325,24.3849,69.0391,133961.45,734.03,2018,11,4,Wednesday,1.973860196719899
2018-11-15,144.0,145.6,142.3,144.3,87485.0,-0.6198,3.3,143.14,143.76,153.5755,145.093,144.3382,0.7548,0.8547,155.3352,130.9449,24.3903,66.8966,134843.95,728.86,2018,11,4,Thursday,1.9734954864722019
2018-11-16,145.9,146.3,139.9,141.9,134593.0,-1.6632,6.4,143.29,143.918,153.4355,144.6017,144.1576,0.4441,0.7726,155.3385,131.2415,24.097,56.0439,132785.2,715.07,2018,11,4,Friday,1.961353101188041
2018-11-19,141.8,145.2,140.8,143.4,139134.0,1.0571,4.4,143.505,144.106,153.3215,144.4168,144.1015,0.3154,0.6811,155.391,131.619,23.7721,49.5798,132661.65,723.69,2018,11,4,Monday,1.9562374663223774
2018-11-20,142.1,144.4,141.0,141.4,140748.0,-1.3947,3.4,143.745,144.23,153.1645,143.9527,143.9014,0.0514,0.5552,155.2311,132.2589,22.9722,40.6779,132763.9,712.2,2018,11,4,Tuesday,1.972124154787489
2018-11-21,143.4,147.8,143.4,147.8,104820.0,4.5262,4.4,144.58,144.472,153.064,144.5446,144.1901,0.3545,0.515,154.5195,134.6405,19.879,49.4585,129180.4,748.96,2018,11,4,Wednesday,2.0610692796472088
2018-11-22,148.0,148.0,146.1,146.5,89159.0,-0.8796,1.9,145.18,144.674,152.963,144.8454,144.3612,0.4842,0.5089,153.9358,136.4242,17.5116,40.9266,126157.05,741.49,2018,11,4,Thursday,2.0276941911736244
2018-11-23,146.2,147.4,144.7,146.2,59197.0,-0.2048,2.7,145.765,144.822,152.849,145.0538,144.4974,0.5564,0.5184,152.9364,138.5936,14.3427,40.613,122790.15,739.77,2018,11,4,Friday,2.027598639308617
2018-11-26,146.7,149.2,146.3,148.7,95530.0,1.71,2.9,146.27,144.968,152.7455,145.6148,144.8087,0.806,0.5759,152.7012,139.8388,12.8624,45.9649,114204.8,754.13,2018,11,4,Monday,2.0030706865026393
2018-11-27,149.5,150.7,142.8,145.1,203449.0,-2.421,7.9,146.345,145.026,152.622,145.5356,144.8303,0.7053,0.6018,152.6794,140.0106,12.6687,40.4389,116037.4,733.45,2018,11,4,Tuesday,2.0072773926361602
2018-11-28,145.5,146.3,143.0,145.6,129063.0,0.3446,3.3,146.335,145.018,152.4965,145.5455,144.8873,0.6582,0.6131,152.6736,139.9964,12.6772,46.5278,114116.75,736.33,2018,11,4,Wednesday,2.003280886945143
2018-11-29,146.8,146.9,144.7,145.7,86040.0,0.0687,2.2,146.215,144.95,152.369,145.5693,144.9475,0.6217,0.6148,152.5036,139.9264,12.5772,55.102,112287.8,736.9,2018,11,4,Thursday,1.9922313107864453
2018-11-30,145.8,145.9,143.6,145.9,120909.0,0.1373,2.3,145.95,144.846,152.247,145.6201,145.0181,0.6021,0.6122,151.7844,140.1156,11.6688,56.6116,107294.0,738.05,2018,11,4,Friday,1.944817613574261
2018-12-03,152.3,153.6,149.1,149.1,125033.0,2.1933,4.5,145.85,144.766,152.1505,146.1555,145.3205,0.8351,0.6568,151.373,140.327,11.0459,58.9844,109480.55,756.43,2018,12,4,Monday,1.979114930389181
2018-12-04,147.2,147.9,144.0,144.5,109611.0,-3.0852,3.9,145.525,144.63,152.041,145.9008,145.2597,0.6411,0.6537,150.5108,140.5392,9.9717,48.8136,109296.05,730.01,2018,12,4,Tuesday,2.038155705635247
2018-12-05,143.8,147.5,143.0,144.2,91913.0,-0.2076,4.5,145.175,144.544,151.9255,145.6392,145.1812,0.458,0.6145,149.4096,140.9404,8.4693,49.827,108598.65,728.28,2018,12,4,Wednesday,1.8775213253452423
2018-12-06,143.2,143.3,137.2,138.3,186698.0,-4.0915,6.1,144.71,144.324,151.783,144.5101,144.6715,-0.1614,0.4593,149.7829,139.6371,10.1458,44.4445,111360.65,694.39,2018,12,4,Thursday,1.993355753061677
2018-12-07,139.6,142.7,137.6,141.1,218200.0,2.0246,5.1,144.605,144.112,151.6445,143.9854,144.4069,-0.4215,0.2832,149.8919,139.3181,10.5738,46.5876,117366.9,710.48,2018,12,4,Friday,2.0234742266108405
2018-12-10,139.6,140.5,138.5,139.1,168888.0,-1.4174,2.0,144.425,143.892,151.5065,143.2338,144.0138,-0.78,0.0705,150.207,138.643,11.5639,46.5876,122598.9,698.99,2018,12,4,Monday,1.9686781948079684
2018-12-11,140.4,145.0,139.9,143.1,139714.0,2.8756,5.1,144.355,143.742,151.3995,143.2132,143.9461,-0.7329,-0.0901,150.167,138.543,11.6239,42.492,126034.15,721.97,2018,12,4,Tuesday,1.9269170646725182
2018-12-12,143.5,149.5,143.0,148.2,181144.0,3.5639,6.5,144.505,143.676,151.332,143.9804,144.2612,-0.2808,-0.1283,150.5586,138.4514,12.1072,52.4216,130566.4,751.26,2018,12,4,Wednesday,2.0160413543125966
2018-12-13,148.8,150.8,148.2,149.9,225009.0,1.1471,2.6,144.785,143.664,151.292,144.8911,144.6789,0.2122,-0.0602,151.2992,138.2708,13.0284,55.0685,137442.6,761.02,2018,12,4,Thursday,2.00648236944566
2018-12-14,147.0,149.4,145.2,146.5,145390.0,-2.2682,4.2,145.015,143.646,151.2355,145.1387,144.8138,0.3248,0.0168,151.4243,138.6057,12.8186,47.0588,137982.45,741.49,2018,12,4,Friday,2.0120609073525255
2018-12-17,146.3,148.2,144.5,146.0,93010.0,-0.3413,3.7,145.145,143.66,151.162,145.2712,144.9017,0.3695,0.0874,151.5218,138.7682,12.7535,51.3119,135676.25,738.62,2018,12,4,Monday,2.012595925892542
2018-12-18,145.6,147.1,144.0,145.2,143355.0,-0.5479,3.1,145.335,143.662,151.0925,145.2602,144.9238,0.3364,0.1372,151.4635,139.2065,12.2571,49.422,135806.6,734.03,2018,12,4,Tuesday,2.014280426894957
2018-12-19,144.8,147.8,144.8,145.7,91200.0,0.3444,3.0,145.23,143.762,151.019,145.3279,144.9813,0.3466,0.1791,151.2517,139.2083,12.0435,50.0,135125.6,736.9,2018,12,4,Wednesday,2.015534876674594
2018-12-20,143.7,145.4,142.3,143.3,109371.0,-1.6472,3.1,145.07,143.872,150.9335,145.0159,144.8567,0.1592,0.1751,151.1197,139.0204,12.0993,46.5054,136136.2,723.11,2018,12,4,Thursday,1.9912570442039044
2018-12-21,142.0,146.2,141.1,144.5,182483.0,0.8374,5.1,144.985,144.012,150.851,144.9365,144.8303,0.1062,0.1613,151.0155,138.9545,12.0611,43.4659,142300.5,730.01,2018,12,4,Friday,1.9201563606828955
2018-12-27,142.6,143.6,135.3,136.2,140457.0,-5.7439,8.3,144.36,143.918,150.744,143.5924,144.191,-0.5986,0.0093,151.2929,137.4271,13.8658,39.3316,144546.85,682.33,2018,12,4,Thursday,2.191994232837491
2018-12-28,137.5,139.6,136.8,139.1,52098.0,2.1292,2.8,144.06,143.81,150.64,142.9013,143.8139,-0.9126,-0.1751,151.3672,136.7528,14.6144,43.8554,136979.3,698.99,2018,12,4,Friday,2.216602914228783
2019-01-02,139.0,139.2,134.8,136.2,137592.0,-2.0848,4.4,143.59,143.664,150.502,141.8703,143.2499,-1.3796,-0.416,151.6505,135.5295,16.1211,47.2727,137405.75,682.33,2019,1,1,Wednesday,2.242605302441771
2019-01-03,135.4,136.9,134.7,135.6,98465.0,-0.4405,2.2,143.085,143.536,150.36,140.9057,142.6833,-1.7776,-0.6883,151.8258,134.3442,17.4815,42.4242,138027.0,678.89,2019,1,1,Thursday,2.241655289371569
2019-01-04,137.0,140.9,136.7,140.9,87281.0,3.9085,4.2,142.835,143.576,150.2615,140.9048,142.5512,-1.6464,-0.8799,151.5226,134.1474,17.3752,52.2727,136345.6,709.33,2019,1,1,Friday,2.3432675596980066
2019-01-07,141.8,142.5,140.9,142.2,112710.0,0.9226,1.6,142.49,143.638,150.1625,141.1041,142.5252,-1.4211,-0.9881,150.6628,134.3172,16.3457,48.7805,135729.45,716.8,2019,1,1,Monday,2.341309225542178
2019-01-08,140.7,146.2,139.8,143.6,140682.0,0.9845,6.4,142.445,143.778,150.072,141.488,142.6048,-1.1167,-1.0139,150.5811,134.3089,16.2721,43.0723,137283.0,724.84,2019,1,1,Tuesday,2.3327665758153127
2019-01-09,145.6,148.9,145.5,147.4,122185.0,2.6462,3.4,142.605,144.104,150.0135,142.3976,142.96,-0.5624,-0.9236,151.0079,134.2021,16.8057,46.4589,138796.6,746.66,2019,1,1,Wednesday,2.232233887191518
2019-01-10,145.9,148.0,144.5,146.9,82857.0,-0.3392,3.5,143.035,144.352,149.97,143.0903,143.2518,-0.1616,-0.7712,151.3903,134.6797,16.7107,50.6173,133604.55,743.79,2019,1,1,Thursday,2.2269380368155307
2019-01-11,146.1,147.4,143.6,145.9,129762.0,-0.6807,3.8,143.275,144.58,149.9145,143.5225,143.448,0.0745,-0.602,151.672,134.878,16.7939,49.848,129182.65,738.05,2019,1,1,Friday,2.2303845488882086
2019-01-14,144.3,147.2,143.7,146.8,62191.0,0.6169,3.5,143.66,144.744,149.85,144.0268,143.6963,0.3305,-0.4155,151.9565,135.3635,16.5929,52.4243,123847.8,743.22,2019,1,1,Monday,2.210620773905535
2019-01-15,147.8,150.9,146.6,147.8,177498.0,0.6812,4.3,143.895,144.828,149.8035,144.6073,144.0003,0.607,-0.211,152.3886,135.4014,16.9872,53.1343,125737.0,748.96,2019,1,1,Tuesday,2.166506012427562
2019-01-16,148.5,148.7,146.0,147.1,137238.0,-0.4736,2.7,143.84,144.854,149.726,144.9908,144.2299,0.7609,-0.0166,152.2298,135.4502,16.7796,55.9748,123541.7,744.94,2019,1,1,Wednesday,2.1682661856883985
2019-01-17,146.1,146.5,144.1,145.4,90547.0,-1.1557,2.4,143.615,144.8,149.633,145.0537,144.3165,0.7372,0.1341,151.5495,135.6805,15.8691,51.3932,116818.6,735.18,2019,1,1,Thursday,2.1795340989545138
2019-01-18,146.9,148.4,146.3,147.0,89678.0,1.1004,2.1,143.64,144.716,149.5575,145.3531,144.5153,0.8378,0.2749,151.6159,135.6641,15.9517,71.0937,114033.0,744.37,2019,1,1,Friday,2.188453044118165
2019-01-21,147.4,147.8,146.1,147.3,108969.0,0.2041,1.7,143.705,144.64,149.4615,145.6527,144.7216,0.9311,0.4061,151.7824,135.6276,16.1548,67.8261,114830.95,746.09,2019,1,1,Monday,2.15103908306771
2019-01-22,147.0,147.0,144.3,145.9,117001.0,-0.9504,2.7,143.74,144.538,149.3635,145.6907,144.8089,0.8818,0.5012,151.8507,135.6293,16.2213,72.5581,113513.25,738.05,2019,1,1,Tuesday,2.080215308100868
2019-01-23,144.9,145.2,143.3,144.8,92429.0,-0.7539,1.9,143.695,144.41,149.2655,145.5537,144.8082,0.7455,0.5501,151.7698,135.6202,16.1495,70.9091,113574.7,731.73,2019,1,1,Wednesday,2.0849629720904455
2019-01-24,143.6,148.4,143.6,148.4,151097.0,2.4862,4.8,143.95,144.426,149.1595,145.9916,145.0743,0.9173,0.6235,152.29,135.61,16.68,68.4729,115661.0,752.41,2019,1,1,Thursday,1.9792287461934104
2019-01-25,148.8,154.4,148.8,154.2,161553.0,3.9084,5.6,144.435,144.646,149.0745,147.2544,145.7503,1.5041,0.7997,153.9545,134.9155,19.0389,74.1935,114614.5,785.72,2019,1,1,Friday,2.065340867997994
2019-01-28,153.2,153.7,151.9,152.5,103140.0,-1.1025,1.8,145.25,144.842,148.9685,148.0614,146.2502,1.8112,1.002,154.5902,135.9098,18.6805,67.7291,112748.65,775.96,2019,1,1,Monday,2.0570052363770195
2019-01-29,151.7,152.7,148.9,150.7,95524.0,-1.1803,3.8,145.83,144.966,148.8545,148.4674,146.5799,1.8875,1.1791,155.0014,136.6586,18.3427,57.1429,114919.95,765.62,2019,1,1,Tuesday,2.0166516761929096
2019-01-30,151.4,151.6,149.3,151.1,76270.0,0.2654,2.3,146.575,145.084,148.758,148.8724,146.9147,1.9577,1.3348,154.8273,138.3227,16.5046,59.1304,111853.85,767.92,2019,1,1,Wednesday,1.9137888066261477
2019-01-31,152.0,153.4,149.3,152.0,88225.0,0.5956,4.1,147.395,145.238,148.6555,149.3536,147.2914,2.0622,1.4803,154.1852,140.6048,13.5805,63.3188,111341.85,773.09,2019,1,1,Thursday,1.905841336007329
2019-02-01,151.8,153.7,151.0,152.9,87501.0,0.5921,2.7,147.995,145.458,148.555,149.8992,147.7068,2.1923,1.6227,154.4827,141.5073,12.9754,63.3188,111352.85,778.26,2019,2,1,Friday,1.8560391211566867
2019-02-04,152.7,152.9,149.7,150.5,72046.0,-1.5696,3.2,148.41,145.6,148.452,149.9916,147.9137,2.0779,1.7137,154.3779,142.4421,11.9359,55.5555,109319.65,764.47,2019,2,1,Monday,1.88084665146047
2019-02-05,150.5,152.1,149.7,152.1,76302.0,1.0631,2.4,148.835,145.814,148.364,150.316,148.2238,2.0921,1.7894,154.5666,143.1034,11.4633,59.9206,106100.65,773.66,2019,2,1,Tuesday,1.8841611570193268
2019-02-06,151.5,152.4,150.8,151.6,121999.0,-0.3287,1.6,149.045,145.89,148.281,150.5135,148.4739,2.0396,1.8394,154.8624,143.2276,11.6348,62.9167,106091.35,770.79,2019,2,1,Wednesday,1.8860457294951374
2019-02-07,151.1,151.2,146.7,146.8,168651.0,-3.1662,4.5,149.04,145.896,148.1715,149.9422,148.3499,1.5923,1.79,154.8653,143.2147,11.6506,49.6324,110381.05,743.22,2019,2,1,Thursday,1.955075598079679
2019-02-08,146.2,146.8,142.9,143.9,163794.0,-1.9755,3.9,148.94,145.85,148.0625,149.0126,148.0203,0.9923,1.6305,155.0538,142.8262,12.2276,44.2953,112082.65,726.56,2019,2,1,Friday,1.9856572228206828
